AREA,N° CRUCE,INTERSECCIÓN,Controlador tipo,Centralizado ,Restan cambiar,En sistema,Conexión,Proyecto,Subárea,Edad
7,7204,de los Incas Av. - Avalos,Siemens CLE,No,,,,,,25
7,7205,de los Incas Av. - Gamarra,Siemens CLE,No,,,,,,25
7,7209,Llerena - Avalos,Siemens STC M4-20,No,,,,,,1
7,7210,"Victorica, Benjamín, Gral. Av. - Avalos - Gándara",Siemens CLS95,No,,,,,,20
7,7220,La Pampa - Bucarelli,Siemens CLS95,No,,,,,,20
7,7230,Mendoza - Bucarelli,Siemens CLS214PLUS,No,,,,,,5
7,7239,Olazabal Av.-Bauness,Siemens STC M4-20,si,,Citar,,,,1
7,7240,Olazábal Av. - Bucarelli,Siemens STC M4-20,SI,,Citar,,,,1
7,7241,Olazábal Av. - Andonaegui - Barzana,Siemens STC M4-20,SI,,Citar,,,,1
7,7242,Olazábal Av. - Pacheco,Siemens STC M4-20,SI,,Citar,,,,1
7,7243,"Olazábal, Av. - Burela",Siemens STC M4-20,SI,,Citar,,,,1
7,7260,Ceretti - Nahuel Huapi,Siemens CLS214PLUS,No,,,,,,5
7,7275,Iberá - Ceretti,Siemens CLE,no,,,,,,25
7,7280,"Larralde, Crisólogo - Andonaegui",Siemens STC M4-20,SI,,Citar,,,,1
7,7281,"Larralde, Crisólogo - Ceretti / Storni",Siemens CLE,No,,,,,,25
7,7282,"Larralde, Crisólogo - Medeyros",Siemens GE,No,,,,,,30
7,7401,Combatientes de Malvinas Av. - Juramento,Siemens CLS95,SI,,Citar,,,,20
7,7402,Combatientes de Malvinas Av. - La Pampa,Siemens CLS95,SI,,Citar,,,,20
7,7409,Combatientes de Malvinas - Echeverria,Siemens CLS95,SI,,Citar,,,,20
7,7410,"Acha, Mariano - La Pampa",Siemens CLS95,SI,,Citar,,,,20
7,7415,"Juramento - Acha, Mariano",Siemens CLE,No,,,,,,25
7,7416,"Acha, Mariano - Mendoza",Siemens CLE,No,,,,,,25
7,7419,Olazabal Av. - Lugones,Siemens CLS95,No,,,,,,20
7,7420,"Olazábal Av. - Acha, Mariano",Siemens CLE,No,,,,,,25
7,7421,Olazábal Av. - Plaza,Siemens CLE,No,,,,,,25
7,7422,"Olazábal Av. - Naón, Rómulo S., Dr.",Siemens CLS95,No,,,,,,20
7,7423,Olazabal-Melian,Mantelec,no,,,,,,1
7,7424,av.Olazabal-Superí-Urtubey,Mantelec,no,,,,,,1
7,7425,Olazábal Av. - Tronador,Siemens CLE,No,,,,,,25
7,7426,Olazabal-Conde,Mantelec,no,,,,,,1
7,7430,Monroe Av. -Tronador  (EX Estomba),Siemens CLS95,Si,,Citar,,,,20
7,7431,Monroe Av. - Plaza,Siemens CLS95,Si,,Citar,,,,20
7,7432,av.Monroe-Holmberg,Mantelec,si,,Citar,,,,1
7,7433,av.Monroe-Donado,Mantelec,si,,Citar,,,,1
7,7434,"Monroe Av. - Acha, Mariano",Siemens CLS95,Si,,Citar,,,,20
7,7435,Monroe Av. - Lugones,Siemens CLS95,Si,,Citar,,,,20
7,7439,Pedro Ignacio Rivera-Holmberg,Mantelec,NO,,,,,,1
7,7440,"La Pampa - Naón, Rómulo S., Dr. - Heredia",Siemens GA,No,,,,,,30
7,7442,La Pampa - Superí,Siemens CLE,No,,,,,,25
7,7444,La Pampa - Freire,Siemens CLS95,No,,,,,,20
7,7450,"Sucre, Mariscal - Conde",Siemens CLS95,No,,,,,,20
7,7455,Echeverría - Superí,Siemens CLS214PLUS,No,,,,,,5
7,7501,Alvarez Thomas Av. - 14 de Julio,Siemens CLS95,SI,,Citar,,,,20
7,7502,Alvarez Thomas Av. - Heredia,Siemens CLS95,SI,,Citar,,,,20
7,7503,Alvarez Thomas Av. - Estomba,Siemens CLS95,SI,,Citar,,,,20
7,7504,Alvarez Thomas Av. - Tronador,Siemens CLS95,SI,,Citar,,,,20
7,7505,Alvarez Thomas Av. - Plaza,Siemens CLS95,SI,,Citar,,,,20
7,7506,Alvarez Thomas Av. - Holmberg,Siemens CLS95,SI,,Citar,,,,20
7,7507,Alvarez Thomas Av. - de los Incas Av. - Chorroarín Av.,Siemens CLS95,SI,,Citar,,,,20
7,7508,Alvarez Thomas Av. - Donado,Siemens CLS95,si,,Citar,,,,20
7,7509,"Alvarez Thomas Av. - Acha, Mariano",Siemens CLS95,si,,Citar,,,,20
7,7510,"Alvarez Thomas Av. - Lugones - del Pino, Virrey",Siemens CLS95,si,,Citar,,,,20
7,7511,Alvarez Thomas Av. - La Pampa - Urdininea,Siemens CLS95,si,,Citar,,,,20
7,7512,"Alvarez Thomas Av. - Sucre, Mariscal",Siemens CLS95,si,,Citar,,,,20
7,7513,Alvarez Thomas Av. - Echeverría,Siemens CLS95,si,,Citar,,,,20
7,7514,Alvarez Thomas Av. - Juramento,Siemens CLS95,si,,Citar,,,,20
7,7515,Alvarez Thomas Av. - Mendoza,Siemens CLS95,si,,Citar,,,,20
7,7516,Alvarez Thomas Av. - Olazábal - Combatientes de Malvinas Av.,Siemens CLS95,si,,Citar,,,,20
7,7517,Alvarez Thomas Av. - Blanco Encalada,Siemens CLS95,si,,Citar,,,,20
7,7518,Alvarez Thomas Av. - Monroe,Siemens CLS95,si,,Citar,,,,20
7,7519,"Alvarez Thomas Av. - Galván - Rivera, Pedro I., Dr.",Siemens CLS95,SI,,Citar,,,,20
7,7520,Galván - Nahuel Huapi,Siemens CLS95,SI,,Citar,,,,20
7,7521,"Galván - Le Breton, Tomás",Siemens CLS95,SI,,Citar,,,,20
7,7522,Congreso Av. - Galván,Siemens CLS95,SI,,Citar,,,,20
7,7523,Galván - Quesada,Siemens CLS95,SI,,Citar,,,,20
7,7524,Galván - Iberá,Siemens CLS95,SI,,Citar,,,,20
7,7525,"Galván - Tamborini, José P.",Siemens CLS95,SI,,Citar,,,,20
7,7526,"Galván - Pedraza, Manuela",Siemens CLS95,SI,,Citar,,,,20
7,7527,Galván - Núñez,Siemens CLS95,SI,,Citar,,,,20
7,7528,"Larralde, Crisólogo - Galván",Siemens CLS95,SI,,Citar,,,,20
7,7529,Galván - Centro Médico,Siemens CLS95,SI,,Citar,,,,20
7,7530,Valdenegro - Núñez,Siemens CLS95,SI,,Citar,,,,20
7,7531,Galván - Jaramillo,-,SI,,,,,,
7,7560,Congreso Av. - Alvarez Thomas Av. - Pacheco,Siemens CLS95,SI,,Citar,,,,20
7,7561,Avda. Congreso - Díaz colodrero,Siemens CLS214PLUS,SI,,Citar,,,,5
7,7580,Nahuel Huapi - Díaz Colodrero,Siemens CLS95,No,,,,,,20
7,7601,Congreso Av. - Plaza,Siemens CLS95,Si,,Citar,,,,20
7,7602,Congreso Av. - Holmberg,Siemens CLS95,Si,,Citar,,,,20
7,7603,Congreso Av. - Parque Av.,Siemens CLS95,Si,,Citar,,,,20
7,7604,Congreso Av. - Donado,Siemens CLS95,Si,,Citar,,,,20
7,7605,"Congreso Av. - Acha, Mariano",Siemens CLS95,Si,,Citar,,,,20
7,7606,Congreso Av. - Lugones,Siemens CLS214PLUS,Si,,Citar,,,,5
7,7611,Plaza - Nahuel Huapi,Siemens CLE,No,,,,,,25
7,7613,Donado - Nahuel Huapi - Ugarte,Siemens CLS95,Si,,Citar,,,,20
7,7614,"Nahuel Huapi - Acha, Mariano",Siemens CLS95,Si,,Citar,,,,20
7,7615,Lugones - Nahuel Huapi,Siemens CLS214PLUS,Si,,Citar,,,,5
7,7620,"Acha, Mariano - Pedraza, Manuela",Siemens CLS95,No,,,,,,20
7,7621,"Larralde, Crisólogo - Lugones",Siemens CLE,No,,,,,,25
7,7622,"Larralde, Crisólogo - Acha, Mariano",Siemens CLE,No,,,,,,25
7,7623,"Larralde, Crisólogo - Miller",Siemens CLE,No,,,,,,25
7,7632,Donado - Quesada,Siemens CLS95,Si,,Citar,,,,20
7,7634,Donado - Iberá,Siemens CLS95,Si,,Citar,,,,20
7,7635,Holmberg - Iberá,Siemens CLS95,Si,,Citar,,,,20
7,7636,"Donado - Tamborini, José P.",Siemens CLS95,Si,,Citar,,,,20
7,7638,"Donado - Pedraza, Manuela",Siemens CLS95,SI,,Citar,,,,20
7,7639,"Holmberg - Pedraza, Manuela",Siemens CLS95,SI,,Citar,,,,20
7,7640,Donado - Núñez,Siemens CLS95,SI,,Citar,,,,20
7,7641,Holmberg - Núñez,Siemens CLS95,SI,,Citar,,,,20
7,7642,"Larralde, Crisólogo - Donado",Siemens CLS95,SI,,Citar,,,,20
7,7643,"Larralde, Crisólogo - Holmberg",Siemens CLS95,SI,,Citar,,,,20
7,7644,Donado - Jaramillo,Siemens CLS95,SI,,Citar,,,,20
7,7645,Holmberg - Jaramillo,Siemens CLS95,SI,,Citar,,,,20
7,7646,Donado - Manzanares,Siemens CLS95,SI,,Citar,,,,20
7,7648,García del Río Av. - Donado,Siemens CLS95,SI,,Citar,,,,20
7,7649,Holmberg - García del Río Av.,Siemens CLS95,SI,,Citar,,,,20
7,7654,"Balbín, Ricardo Av. - Deheza / Fte. Polideportivo",Siemens GE,No,,,,,,30
7,7660,"Balbín, Ricardo Av. - Galván (1)",Siemens CLS95,Si,,Citar,,,,20
7,7661,"Balbín, Ricardo Av. - Galván (2)",Siemens CLS95,Si,,Citar,,,,20
7,7662,Ruíz Huidobro - Miller,Siemens CLS95,Si,,Citar,,,,20
7,7663,"Balbín, Ricardo Av. - Miller",Siemens CLS95,Si,,Citar,,,,20
7,7664,"Balbín, Ricardo Av. - Acha, Mariano",Siemens CLS95,Si,,Citar,,,,20
7,7665,"Balbín, Ricardo Av. - Machain",Siemens CLS95,Si,,Citar,,,,20
7,7666,"Balbín, Ricardo Av. - Donado",Siemens CLS95,Si,,Citar,,,,20
7,7667,"Balbín, Ricardo Av. - Holmberg",Siemens CLS95,Si,,Citar,,,,20
7,7668,"Balbín, Ricardo Av. - Lugones",Siemens CLS214,Si,,Citar,,,,5
7,7670,"Ruíz Huidobro - Acha, Mariano",Siemens CLS95,Si,,Citar,,,,20
7,7671,Ruíz Huidobro - Donado,Siemens CLS95,Si,,Citar,,,,20
7,7672,Ruíz Huidobro - Holmberg,Siemens CLS95,Si,,Citar,,,,20
7,7673,Holmberg - Besares,Siemens CLS95,Si,,Citar,,,,20
7,7680,Donado - Arias,Siemens CLS95,Si,,Citar,,,,20
7,7681,Holmberg - Arias,Siemens CLS95,Si,,Citar,,,,20
7,7682,Donado - Ramallo,Siemens CLS95,Si,,Citar,,,,20
7,7683,Holmberg - Ramallo,Siemens CLS95,Si,,Citar,,,,20
7,7701,"Balbín, Ricardo Av. - Plaza",Siemens CLS95,Si,,Citar,,,,20
7,7702,"Balbín, Ricardo Av. - Tronador",Siemens CLS95,Si,,Citar,,,,20
7,7703,"Balbín, Ricardo Av. - Estomba - Manzanares",Siemens CLS95,Si,,Citar,,,,20
7,7704,"Balbín, Ricardo Av. - Jaramillo",Siemens CLS95,Si,,Citar,,,,20
7,7705,"Balbín, Ricardo Av. - Larralde, Crisólogo - Naón, Rómulo S., Dr. - Washington",Siemens CLS95,Si,,Citar,,,,20
7,7708,"Balbín, Ricardo Av. - Núñez",Siemens CLS98,Si,,Citar,,,,15
7,7709,"Balbín, Ricardo Av. - Azurduy, Juana",Siemens CLS95,Si,,Citar,,,,20
7,7711,"Balbín, Ricardo Av. - Tamborini, José P.",Siemens CLS98,Si,,Citar,,,,15
7,7712,"Balbín, Ricardo Av. - Iberá - Superí",Siemens CLS98,Si,,Citar,,,,15
7,7713,"Balbín, Ricardo Av. - Quesada",Siemens CLS98,Si,,Citar,,,,15
7,7714,"Balbín, Ricardo Av. - Congreso Av.",Siemens CLS98,Si,,Citar,,,,15
7,7715,"Balbín, Ricardo Av. - Ugarte, Manuel",Siemens CLS95,Si,,Citar,,,,20
7,7716,"Balbín, Ricardo Av. - Rivera, Pedro I., Dr.",Siemens CLS98,Si,,Citar,,,,15
7,7717,Balbín R. Dr. Av. - Roosevelt,Siemens CLS214PLUS,Si,,Citar,,,,5
7,7718,"Balbín, Ricardo Av. - Monroe",Siemens CLS95,Si,,Citar,,,,20
7,7719,"Balbín, Ricardo Av. - Blanco Encalada",Siemens CLS98,Si,,Citar,,,,15
7,7720,"Balbín, Ricardo Av. - Olazábal",Siemens CLS95,Si,,Citar,,,,20
7,7730,Congreso Av. - Superí,Siemens CLS95,Si,,Citar,,,,20
7,7731,Congreso Av. - Roque Perez,Siemens CLS214PLUS,Si,,Citar,,,,5
7,7732,Congreso Av. - Melián,Siemens CLS98,Si,,Citar,,,,15
7,7733,Congreso Av. - Washington,Siemens CLS98,Si,,Citar,,,,15
7,7734,Washington - Ugarte,Siemens CLS98,Si,,Citar,,,,15
7,7735,Congreso Av. - Estomba,Siemens CLS98,Si,,Citar,,,,15
7,7736,M Ugarte - Roque Perez,Siemens CLS214PLUS,Si,,Citar,,,,5
7,7739,"Melián - Rivera, Pedro I., Dr.",Siemens STC M4-20,No,,,,,,1
7,7751,Monroe Av. - Conde,Siemens CLS95,SI,,Citar,,,,20
7,7752,Monroe Av. - Superí,Siemens CLS95,SI,,Citar,,,,20
7,7753,Monroe Av. - Freire,Siemens CLS214PLUS,SI,,Citar,,,,5
7,7754,Monroe Av. - Melián,Siemens CLS95,SI,,Citar,,,,20
7,7801,Monroe Av. - Cramer,Siemens CLS95,SI,,Citar,,,,20
7,7802,Crámer - Blanco Encalada,Siemens CLS95,SI,,Citar,,,,20
7,7803,Olazábal Av. - Crámer,Siemens CLS95,SI,,Citar,,,,20
7,7804,Crámer - Mendoza,Siemens CLS95,SI,,Citar,,,,20
7,7805,Crámer - Juramento,Siemens CLS95,SI,,Citar,,,,20
7,7806,Crámer - Echeverría,Siemens CLS95,SI,,Citar,,,,20
7,7807,"Crámer - Sucre, Mariscal",Siemens CLS95,SI,,Citar,,,,20
7,7808,Crámer - La Pampa,Siemens CLS95,SI,,Citar,,,,20
7,7809,"Elcano Av. - Crámer - Hernández, José",Siemens CLS95,SI,,Citar,,,,20
7,7810,Cramer-Roosevelt,Siemens STC,si,,Citar,,,,1
7,7820,Monroe Av. - Vidal,Siemens CLS95,SI,,Citar,,,,20
7,7821,Monroe Av. - Moldes,Siemens CLS95,SI,,Citar,,,,20
7,7901,Señales de Puente Av. Chorroarín,-,No,,,,,,
7,7902,Señales de Puente - Superí,-,No,,,,,,
7,7903,Señales del Puente Ruiz Huidobro,-,No,,,,,,
7,s/n,Olazábal 5446-Salida de bomberos,-,No,,,,,,
7,,Pedro Ignacio Rivera-Donado,Mantelec,NO,,,,,,1
7,,av.Roosevelt-Altolaguirre,Mantelec,NO,,,,,,1
8,6005,Av. Francisco Beiró-Gualeguaychú,Autotrol CT800dmc,Si,,,,,,1
8,6006,Av. Francisco Beiró-Benito Juarez,Autotrol CT800dmc,Si,,,,,,1
8,6007,Chivilcoy-Tinogasta,Siemens CLS95,No,,,,,,20
8,6009,Av. Francisco Beiró-Cervantes,Autotrol CT800dmc,Si,,,,,,1
8,6010,Av. Francisco Beiró-Av. Chivilcoy,Autotrol CT800dmc,Si,,,,,,1
8,6011,Av. Francisco Beiró-Sanabria,Autotrol CT800dmc,Si,,,,,,1
8,6012,Av. Francisco Beiró-Segurola,Autotrol CT800dmc,Si,,,,,,1
8,6013,Av. Francisco Beiró-Marcos Paz,Autotrol CT800dmc,Si,,,,,,1
8,6014,Av. Francisco Beiró-Av. Lastra-Desaguadero,Autotrol CT800dmc,Si,,,,,,1
8,6015,Av. Francisco Beiró-Bermúdez,Autotrol CT800dmc,Si,,,,,,1
8,6016,Av. Francisco Beiró-Calderón de la Barca,Autotrol CT800dmc,Si,,,,,,1
8,6017,Av. Francisco Beiró-Av. Lope de Vega,Autotrol CT800dmc,Si,,,,,,1
8,6019,Av. Francisco Beiró-Moliere,Autotrol CT800dmc,Si,,,,,,1
8,6020,Av. Lope de Vega-Pedro Morán,Autotrol CT800dmc,Si,,,,,,1
8,6021,Av. Lope de Vega-José Luis Cantilo,Autotrol CT800dmc,Si,,,,,,1
8,6025,Av. Francisco Beiró-Allende,Autotrol CT800dmc,Si,,,,,,1
8,6026,Av. Francisco Beiró-Cortina,Autotrol CT800dmc,Si,,,,,,1
8,6027,Av. Francisco Beiró-Virgilio,Autotrol CT800dmc,Si,,,,,,1
8,6028,Pedro Morán - Marcos Paz,Siemens CLS95,No,,,,,,20
8,6031,Av. Lope de Vega-Cnel. Ramón Lista,Autotrol CT800dmc,Si,,,,,,1
8,6032,Av. Lope de Vega-José Pedro Varela,Autotrol CT800dmc,Si,,,,,,1
8,6040,Asunción-Bermúdez,Autotrol CT800i,No,,,,,,25
8,6041,Av. Lastra-Av. Salvador María del Carril,Siemens CLS95,No,,,,,,20
8,6042,Nogoyá-Chivilcoy,Siemens CLS95,No,,,,,,20
8,6101,Av. San Martin-Cnel. Apolinario Figueroa,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6102,Av. San Martin-Luis Viale,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6103,Av. San Martin-Cucha Cucha,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6104,Av. San Martin-Tres Arroyos,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6105,Av. San Martin-Espinosa,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6106,Av. San Martin-Av. Juan B. Justo,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6107,Av. San Martin-Nicasio Oroño,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6108,Av. San Martin-Camarones,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6109,Av. San Martin-Av. Donato Alvarez-Dickman,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6110,Av. San Martin-Juan Agustín García,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6111,Av. San Martin-Manuel Ricardo Trelles,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6112,Av. San Martin-Alvarez Jonte,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6113,Av. San Martin-Punta Arenas,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6135,Av. San Martin-Dr. Luis Belaustegui,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6136,Av. San Martin-Galicia,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6137,Av. San Martin-Fta. Sarmiento-A. M. Cervantes,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6138,Manuel Ricardo Trelles - Camarones,Autotrol CT800dmc,Si,,,,,,1
8,6139,Manuel Ricardo Trelles - Luis Viale,Autotrol CT800dmc,No,,,,,,1
8,6140,Marcos Sastre-Cervantes,Siemens CLS95,No,,,,,,20
8,6141,Av. Donato Alvarez-M. R. Trelles-Cucha Cucha,Autotrol CT800dmc,Si,,,,,,1
8,6142,Av. Donato Alvarez-J. A. García-Espinosa,Autotrol CT800dmc,Si,,,,,,1
8,6143,Av. Donato Alvarez-A. Magariños Cervantes,Autotrol CT800dmc,Si,,,,,,1
8,6146,A. Magariños Cervantes-Manuel R. Trelles,Autotrol CT800dmc,Si,,,,,,1
8,6149,Av. Donato Alvarez - Camarones,Autotrol CT800dmc,Si,,,,,,1
8,6151,Tinogasta - Emilio Lamarca ,Siemens CLS95,No,,,,,,20
8,6152,Cervantes - Santo Tomé ,Siemens CLS95,No,,,,,,20
8,6208,Av. San Martin-Habana,Autotrol CT800dmc,Si,,,,,,1
8,6209,Av. San Martin-Empedrado,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6210,Av. San Martin-Asunción,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6211,Av. San Martin-Nueva York,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6212,Nogoyá-Bolivia,Siemens CLS95,No,,,,,,20
8,6213,Av. San Martin-Navarro,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6214,Av. San Martin-Av. Chorroarin,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6215,Av. San Martin-Cittadini,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6216,Gral. J. G. de Artigas-Nogoyá,Siemens CLS95,No,,,,,,20
8,6217,Av. San Martin-Nogoyá-Baigorria-Zamudio,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6218,Av. San Martin-Gral. José G. Artigas,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6219,Av. San Martin-Bolivia,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6220,Av. San Martin-Pedro Lozano-Venecia,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6221,Av. San Martin-Terrada,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6222,Av. San Martin-Av. Nazca,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6223,Av. San Martin-Argerich-José Pedro Varela,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6224,Av. San Martin-Av. Francisco Beiró,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6225,Av. San Martin-Cuenca-F. Solano Lopez,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6226,Av. San Martin-Pedro Morán,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6227,Av. San Martin-Pareja,Autotrol CT800dmc,Si,,,,,,1
8,6228,Av. San Martin-José Cubas,Autotrol CT800dmc,Si,,,,,,1
8,6229,Av. San Martin-Concordia,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6230,Av. San Martin-Av. Gral. Mosconi-F. de Enciso,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6231,Av. San Martin-Carlos A. Lopez,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6232,Av. San Martin-Griveo,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6233,Av. San Martin-Ladines-Av. Fagnano,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6234,Av. San Martin-José León Cabezón,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6235,Lavallol-Nueva York,Autotrol CT800dmc,Si,,,,,,1
8,6238,Av. Fagnano-Emilio Lamarca,Siemens CLS95,No,,,,,,20
8,6239,Av. Lincoln-Mercedes-Pareja,Autotrol CT800dmc,Si,,,,,,1
8,6240,Lavallol-Obispo San Alberto,Siemens CLS95,No,,,,,,20
8,6241,Campana-Obispo San Alberto,Siemens CLS95,No,,,,,,20
8,6242,Lavallol-Cabezón,Siemens CLS95,No,,,,,,20
8,6243,Av. Fagnano-San Alberto-Concordia,Autotrol CT800i,No,,,,,,25
8,6244,Gualeguaychú-Nueva York,Autotrol CT800dmc,Si,,,,,,1
8,6245,Av. Gral. Mosconi-Lavallol,Autotrol CT800dmc,Si,,,,,,1
8,6246,Av. Gral. Mosconi-Campana,Autotrol CT800dmc,Si,,,,,,1
8,6247,Gabriela Mistral-Campana,Siemens CLS95,No,,,,,,20
8,6248,Av. Nazca-Pedro Morán,Autotrol CT800dmc,No,,,,,,1
8,6249,Av. Gral. Mosconi-San Nicolás,Autotrol CT800dmc,No,,,,,,1
8,6250,Av. Gral. Mosconi-Av. Chivilcoy,Autotrol CT800dmc,No,,,,,,1
8,6251,Fernández de Enciso-San Nicolás-Vallejos,Autotrol CT800i,No,,,,,,25
8,6252,Av. Lincoln-Gualeguaychú,Autotrol CT800dmc,Si,,,,,,1
8,6253,Av. Lincoln-Nueva York-Bahía Blanca,Autotrol CT800dmc,Si,,,,,,1
8,6254,Mercedes-Nueva York-Fernández de Enciso,Autotrol CT800dmc,Si,,,,,,1
8,6255,Segurola-José Cubas,Autotrol CT800dmc,Si,,,,,,1
8,6256,Chivilcoy-Nueva York,Autotrol CT800dmc,Si,,,,,,1
8,6257,Emilio Lamarca-Nueva York,Autotrol CT800dmc,Si,,,,,,1
8,6258,Joaquin V. Gonzalez-Asunción,Autotrol CT800dmc,Si,,,,,,1
8,6259,Av. Francisco Beiró-Concordia,Autotrol CT800dmc,Si,,,,,,1
8,6260,Av. Francisco Beiró-Emilio Lamarca,Autotrol CT800dmc,Si,,,,,,1
8,6261,Av. Francisco Beiró-Campana,Autotrol CT800dmc,Si,,,,,,1
8,6262,Av. Francisco Beiró-Cuenca,Autotrol CT800dmc,Si,,,,,,1
8,6263,Av. Francisco Beiró- Av. Nazca,Autotrol CT800dmc,Si,,,,,,1
8,6264,Av. Francisco Beiró-Condarco,Autotrol CT800dmc,Si,,,,,,1
8,6265,Av. Francisco Beiró-Gral. José G. de Artigas,Autotrol CT800dmc,Si,,,,,,1
8,6266,Av. Gral. Mosconi-Helguera,Autotrol CT800dmc,Si,,,,,,1
8,6267,Av. Gral. Mosconi-Cuenca,Autotrol CT800dmc,Si,,,,,,1
8,6268,Av. Francisco Beiró-Lavallol,Autotrol CT800dmc,Si,,,,,,1
8,6269,Bahia Blanca-Pareja-Fernández de Enciso,Autotrol CT800dmc,Si,,,,,,1
8,6270,Cuenca-Tinogasta,Siemens CLS95,No,,,,,,20
8,6271,Av. Nazca-Tinogasta,Autotrol CT800dmc,Si,,,,,,1
8,6272,Av. Nazca-Pedro Lozano,Autotrol CT800dmc,Si,,,,,,1
8,6273,Cuenca-Nazarre,Autotrol CT800i,No,,,,,,25
8,6274,Av. Nazca-Nazarre,Autotrol CT800dmc,Si,,,,,,1
8,6275,Alvarez Jonte-Mercedes,Autotrol CT800dmc,Si,,,,,,1
8,6276,Cuenca - Simbrón,Siemens CLS95,No,,,,,,20
8,6277,Av. Francisco Beiró- Caracas,Autotrol CT800dmc,Si,,,,,,1
8,6278,Cuenca - Melincué ,Autotrol CT800dmc,Si,,,,,,1
8,6280,Av. Warnes frente a Htal. Dr. T. de Alvear,Autotrol CT800dmc,No,,,,,,1
8,6281,Av. Warnes frente a Hogar De Ancianos,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6282,Av. Warnes-Av. Chorroarin,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6283,Av. Chorroarin-Dr. Joaquín Zabala,Siemens CLS214PLUS,Si,,Citar,,,,5
8,6284,Av. Warnes-P. Arenas-Av. De Los Constituyentes,Autotrol CT800dmc,No,,,,,,1
8,6285,Av. De Los Constituyentes-Dr. Joaquín Zabala,Autotrol CT800dmc,No,,,,,,1
8,6286,Nueva York - Concordia,Autotrol CT800dmc,No,,,,,,1
8,6287,Pedro Morán - Llavallol,Siemens CLS95,No,,,,,,20
8,6288,Cuenca - Asunción,Siemens CLS214PLUS,No,,,,,,5
8,6290,Av. Gral. Mosconi-Mercedes,Autotrol CT800dmc,No,,,,,,1
8,6291,Av. Gral. Mosconi-Gualeguaychú (bolsón),Autotrol CT800dmc,No,,,,,,1
8,6292,Av. Gral. Mosconi-Gral. Paz (peatonal bajo G.Paz),Autotrol CT800dmc,No,,,,,,1
8,6293,Av. Gral. Mosconi-Av. Lincoln,Autotrol CT800dmc,No,,,,,,1
8,6294,Av. Gral. Mosconi - Bahía Blanca ,Autotrol CT800dmc,No,,,,,,1
8,6300,Av. Nazca-Marcos Sastre,Autotrol CT800dmc,Si,,,,,,1
8,6302,Av. Nazca-Nogoyá-Melincué,Autotrol CT800dmc,Si,,,,,,1
8,6303,Av. Nazca-Baigorria,Autotrol CT800dmc,Si,,,,,,1
8,6304,Av. Nazca-Santo Tomé,Autotrol CT800dmc,Si,,,,,,1
8,6305,Av. Nazca-Arregui,Autotrol CT800dmc,Si,,,,,,1
8,6306,Av. Nazca-Lascano,Autotrol CT800dmc,Si,,,,,,1
8,6307,Av. Nazca-Adolfo P. Carranza,Autotrol CT800dmc,Si,,,,,,1
8,6308,Av. Nazca-Alvarez Jonte,Autotrol CT800dmc,Si,,,,,,1
8,6320,Cuenca- Nogoyá,Autotrol CT800dmc,Si,,,,,,1
8,6321,Cuenca-Baigorria,Autotrol CT800dmc,Si,,,,,,1
8,6322,Cuenca-Marcos Sastre,Autotrol CT800dmc,Si,,,,,,1
8,6323,Baigorria-Helguera,Autotrol CT800dmc,Si,,,,,,1
